"","id_record","id_study","id_control","id_misled","id_effect","authors","publication_year","bibtexkey","category","author","title","year","journal","doi","language_record","language_materials","country","population","modality","incentives","incentive_notes","preregistered","open_data","open_data_claimed","open_materials","n_total","n_control","n_mi","within_between","accuracy_control_prop","accuracy_mi_prop","accuracy_control_mean","accuracy_mi_mean","accuracy_control_sd","accuracy_mi_sd","accuracy_type","accuracy_reverse","test_statistic","statistic_type","control_type","notes_comparison","notes_source","age_mean","age_median","age_sd","age_min","age_max","gender_female_prop","neuro_condition","preevent_valence","preevent_warning","preevent_alcohol","event_medium","event_materials","event_valence","postevent_recall","postevent_warning","postevent_retention_interval","exposure_medium","exposure_method","exposure_credibility","exposure_valence","postexposure_recall","postexposure_retention_interval","postexposure_warning","postexposure_correction","test_type","test_medium","item_centrality","items_control","items_misled","items_total","notes_moderators","misinformation_type","misinformation_type_notes","sd_imputed","yi","vi"
"926","181","181_01","181_01_02",NA,"1026","principe",1997,"NA","dissertation",NA,"NA","NA","NA","NA","en","en","us","community","field","goods","cookies",0,0,0,0,54,13.5,13.5,"between",NA,NA,2,1.6,1.7,1.9,"count",0,"omit","omit","neutral","comparing group 1 and 2 on open yes/no recall","table 4.1, p.46",4.58,NA,0.25,4,5,0.537,"NA","no_manipulation",0,0,"live","play_session_principe_1997","NA",3,0,672,"live","interview","no_manipulation","no_manipulation",0,168,0,0,"cued_recall","live","NA","6","6","6","NA","contradictory",NA,"0",0.215145037312881,0.14900532198297
"927","181","181_01","181_01_04",NA,"1027","principe",1997,"NA","dissertation",NA,"NA","NA","NA","NA","en","en","us","community","field","goods","cookies",0,0,0,0,54,13.5,13.5,"between",NA,NA,0.5,0.7,0.5,1.1,"count",0,"omit","omit","neutral","comparing group 3 and group 4 on yes/no recall","table 4.1, p.48",4.58,NA,0.25,4,5,0.537,"NA","no_manipulation",0,0,"live","play_session_principe_1997","NA",3,0,672,"live","interview","no_manipulation","no_manipulation",0,168,0,0,"cued_recall","live","NA","6","6","6","NA","contradictory",NA,"0",-0.226976862023945,0.149102194368412
"928","182","182_01","182_01_02",NA,"1028","assefi",2003,"Assefi_2003","article","Seema L. Assefi; Maryanne Garry","Absolut{\textregistered} Memory Distortions","2003","Psychological Science","10.1111/1467-9280.01422","en","en","nz","community","NA","NA","NA",0,0,0,0,148,74,74,"within",NA,NA,2.5,1.875,1.075,1.075,"count",0,"omit","omit","neutral","comparing control and misled items on participants who where told that they drunk a tonic","figure 1, p.80",NA,NA,NA,NA,NA,NA,"NA","no_manipulation",0,0,"visual","action_movie_assefi_2003","NA",0,0,0,"text","narrative","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","4","4","19","they are polygraphed as they take the recall test.","contradictory",NA,"0",0.578402749375343,0.0281572626367735
"929","182","182_01","182_01_01",NA,"1029","assefi",2003,"Assefi_2003","article","Seema L. Assefi; Maryanne Garry","Absolut{\textregistered} Memory Distortions","2003","Psychological Science","10.1111/1467-9280.01422","en","en","nz","community","NA","NA","NA",0,0,0,0,148,74,74,"within",NA,NA,2.425,1.4,1.075,1.075,"count",0,"omit","omit","neutral","comparing control and misled items on participants who where told that they drunk alcohol","figure 1, p.79",NA,NA,NA,NA,NA,NA,"NA","no_manipulation",0,0,"visual","action_movie_assefi_2003","NA",0,0,0,"text","narrative","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","4","4","19","NA","contradictory",NA,"0",0.948580508975562,0.0300669087230011
"930","183","183_01","183_01_01",NA,"1030","amato-henderson",1996,"NA","dissertation",NA,"NA","NA","NA","NA","en","en","us","students","lab","course_credit_or_money","participants was given a monetary incentive to get as many questions correct as possible. This is common in polygraph studies.",0,0,0,0,96,96,96,"within",NA,NA,0.966,0.509,0.026,0.14,"proportion",0,"omit","omit","neutral","comparing misled and control items","Item percentages were extracted from p.39 and p.40 and the mean and SD was calculated from the mean correct responses to misled and control items.",19.74,NA,3.83,18,44,0.635,"NA","no_manipulation",0,0,"audiovisual","burglary_honts_1996","NA",0,0,24,"text","narrative","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","3","3","19","they are polygraphed as they take the recall test.","contradictory",NA,"0",4.52084583365253,0.0740574141970141
"931","184","184_01","184_01_05",NA,"1031","ceci",1987,"Ceci_1987","article","Stephen J. Ceci; David F. Ross; Michael P. Toglia","Suggestibility of children{\textquotesingle}s memory: Psycholegal implications.","1987","Journal of Experimental Psychology: General","10.1037/0096-3445.116.1.38","en","en","us","community","field","NA","NA",0,0,0,0,182,23,23,"between",NA,NA,0.95,0.84,0.294762333333333,0.290484666666667,"proportion",0,"2.24","F(3, 174) ageXcondition interaction","neutral","comparing children aged 10 to 12","p.40",10.342,NA,NA,10,12,NA,"NA","no_manipulation",0,0,"live","loren_story_ceci_1987","NA",0,0,24,"live","interview","no_manipulation","no_manipulation",0,48,0,0,"recognition","live","NA","2","2","4","group size was infered from total sample size.","contradictory",NA,"1",0.369449457518067,0.0884401402354391
"932","184","184_01","184_01_04",NA,"1032","ceci",1987,"Ceci_1987","article","Stephen J. Ceci; David F. Ross; Michael P. Toglia","Suggestibility of children{\textquotesingle}s memory: Psycholegal implications.","1987","Journal of Experimental Psychology: General","10.1037/0096-3445.116.1.38","en","en","us","community","field","NA","NA",0,0,0,0,182,23,23,"between",NA,NA,0.95,0.67,0.265431,0.303964333333333,"proportion",0,"2.24","F(3, 174) ageXcondition interaction","neutral","comparing children aged 7 to 9","p.40",8.1,NA,NA,7,9,NA,"NA","no_manipulation",0,0,"live","loren_story_ceci_1987","NA",0,0,24,"live","interview","no_manipulation","no_manipulation",0,48,0,0,"recognition","live","NA","2","2","4","group size was infered from total sample size.","contradictory",NA,"1",0.964417438687413,0.0970663151743955
"933","184","184_01","184_01_03",NA,"1033","ceci",1987,"Ceci_1987","article","Stephen J. Ceci; David F. Ross; Michael P. Toglia","Suggestibility of children{\textquotesingle}s memory: Psycholegal implications.","1987","Journal of Experimental Psychology: General","10.1037/0096-3445.116.1.38","en","en","us","community","field","NA","NA",0,0,0,0,182,23,23,"between",NA,NA,0.87,0.58,0.2706675,0.295874333333333,"proportion",0,"2.24","F(3, 174) ageXcondition interaction","neutral","comparing children aged 5 to 6","p.40",5.2,NA,NA,5,6,NA,"NA","no_manipulation",0,0,"live","loren_story_ceci_1987","NA",0,0,24,"live","interview","no_manipulation","no_manipulation",0,48,0,0,"recognition","live","NA","2","2","4","group size was infered from total sample size.","contradictory",NA,"1",1.00519362141381,0.0979392849622936
"934","184","184_02","184_02_02",NA,"1034","ceci",1987,"Ceci_1987","article","Stephen J. Ceci; David F. Ross; Michael P. Toglia","Suggestibility of children{\textquotesingle}s memory: Psycholegal implications.","1987","Journal of Experimental Psychology: General","10.1037/0096-3445.116.1.38","en","en","us","community","field","NA","NA",0,0,0,0,102,26,26,"between",NA,NA,0.71,0.53,0.345971991341991,0.346736666666667,"proportion",0,"4.75","F(1, 160) a ageXcondition interaction","neutral","comparing misled and non-misled children exposed to PEI by an adult confederate","p.43",4.6,NA,NA,NA,NA,0.51,"NA","no_manipulation",0,0,"live","loren_story_ceci_1987","NA",0,0,24,"live","interview","no_manipulation","no_manipulation",0,48,0,0,"recognition","live","NA","2","2","4","group size was infered from total sample size.","contradictory",NA,"1",0.511857444097094,0.0794422888757463
"935","184","184_01","184_01_02",NA,"1035","ceci",1987,"Ceci_1987","article","Stephen J. Ceci; David F. Ross; Michael P. Toglia","Suggestibility of children{\textquotesingle}s memory: Psycholegal implications.","1987","Journal of Experimental Psychology: General","10.1037/0096-3445.116.1.38","en","en","us","community","field","NA","NA",0,0,0,0,182,23,23,"between",NA,NA,0.84,0.37,0.321991666666667,0.308705333333333,"proportion",0,"2.24","F(3, 174) ageXcondition interaction","neutral","comparing children aged 3 to 4","p.40",3.725,NA,NA,3,4,NA,"NA","no_manipulation",0,0,"live","loren_story_ceci_1987","NA",0,0,24,"live","interview","no_manipulation","no_manipulation",0,48,0,0,"recognition","live","NA","2","2","4","group size was infered from total sample size.","contradictory",NA,"1",1.4645152319864,0.110269618094785
"936","184","184_02","184_02_01",NA,"1036","ceci",1987,"Ceci_1987","article","Stephen J. Ceci; David F. Ross; Michael P. Toglia","Suggestibility of children{\textquotesingle}s memory: Psycholegal implications.","1987","Journal of Experimental Psychology: General","10.1037/0096-3445.116.1.38","en","en","us","community","field","NA","NA",0,0,0,0,102,26,26,"between",NA,NA,0.74,0.29,0.403128181818182,0.368212242424242,"proportion",0,"4.75","F(1, 160) a ageXcondition interaction","neutral","comparing misled and non-misled children exposed to PEI by a 7 y/o child confederate","p.43",4.6,NA,NA,NA,NA,0.51,"NA","no_manipulation",0,0,"live","loren_story_ceci_1987","NA",0,0,24,"live","interview","no_manipulation","no_manipulation",0,48,0,0,"recognition","live","NA","2","2","4","group size was infered from total sample size.","contradictory",NA,"1",1.14801966500875,0.0895956649158346
"937","185","185_01","185_01_01",NA,"1037","brubacher",2019,"Brubacher_2020","article","Sonja P. Brubacher; Stefanie J. Sharman; Alan Scoboria; Martine B. Powell","The effect of question type on resistance to misinformation about present and absent details","2020","Applied Cognitive Psychology","10.1002/acp.3742","en","en","au","students","lab","raffle","the raffle reward was a 100 ASD gift coucher",0,0,0,0,29,29,29,"within",NA,NA,0.76,0.69,0.19,0.21,"proportion",0,"omit","omit","neutral","comparing control and absent items","table 2, p.1329",NA,NA,NA,18,30,NA,"NA","no_manipulation",0,0,"visual","eric_the_electrician","NA",0,0,120,"live","interview","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","6","9","29","NA","contradictory",NA,"0",0.344857144520812,0.0699907452597159
"938","185","185_02","185_02_01",NA,"1038","brubacher",2019,"Brubacher_2020","article","Sonja P. Brubacher; Stefanie J. Sharman; Alan Scoboria; Martine B. Powell","The effect of question type on resistance to misinformation about present and absent details","2020","Applied Cognitive Psychology","10.1002/acp.3742","en","en","au","students","lab","none","NA",0,0,0,0,64,64,64,"within",NA,NA,0.71,0.5,0.17,0.26,"proportion",0,"omit","omit","neutral","comparing control and absent items","table 2, p.1329",NA,NA,NA,18,30,NA,"NA","no_manipulation",0,0,"visual","eric_the_electrician","NA",0,0,48,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","6","9","29","NA","contradictory",NA,"0",0.950324203124323,0.0347777972306402
"939","185","185_01","185_01_01",NA,"1039","brubacher",2019,"Brubacher_2020","article","Sonja P. Brubacher; Stefanie J. Sharman; Alan Scoboria; Martine B. Powell","The effect of question type on resistance to misinformation about present and absent details","2020","Applied Cognitive Psychology","10.1002/acp.3742","en","en","au","students","lab","raffle","the raffle reward was a 100 ASD gift coucher",0,0,0,0,29,29,29,"within",NA,NA,0.76,0.39,0.19,0.24,"proportion",0,"omit","omit","neutral","comparing control and misleading items","table 2, p.1329",NA,NA,NA,18,30,NA,"NA","no_manipulation",0,0,"visual","eric_the_electrician","NA",0,0,120,"live","interview","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","6","6","29","NA","contradictory",NA,"0",1.68639886249374,0.093482251063967
"940","185","185_02","185_02_01",NA,"1040","brubacher",2019,"Brubacher_2020","article","Sonja P. Brubacher; Stefanie J. Sharman; Alan Scoboria; Martine B. Powell","The effect of question type on resistance to misinformation about present and absent details","2020","Applied Cognitive Psychology","10.1002/acp.3742","en","en","au","students","lab","none","NA",0,0,0,0,64,64,64,"within",NA,NA,0.71,0.33,0.17,0.26,"proportion",0,"omit","omit","neutral","comparing control and misleading items","table 2, p.1329",NA,NA,NA,18,30,NA,"NA","no_manipulation",0,0,"visual","eric_the_electrician","NA",0,0,48,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","6","6","29","NA","contradictory",NA,"0",1.7196342723202,0.04280133605679
"941","188","188_02","188_02_01",NA,"1056","zaragoza",1987,"Zaragoza_1987","article","Maria S. Zaragoza; Michael McCloskey; Mary Jamis","Misleading postevent information and recall of the original event: Further evidence against the memory impairment hypothesis.","1987","Journal of Experimental Psychology: Learning, Memory, and Cognition","10.1037/0278-7393.13.1.36","en","en","us","students","lab","NA","NA",0,0,0,0,282,54,54,"within",NA,NA,0.82,0.61,0.624,0.624,"proportion",0,"3.64","t(53), SE- . 12,","neutral","comparing misled and control items in the original recall group. The SD is infered from the SE reported in the study, not that it does not match the reported t-value. We suspect the t-value is wrongly reported.","p.40",NA,NA,NA,NA,NA,NA,"NA","no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985","NA",0,0,0,"text","narrative","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","1","1","12","In the second study slides are shown twice, multiple exposure to event.","contradictory",NA,"0",0.334150721432033,0.0375539662251553
"942","188","188_02","188_02_02",NA,"1057","zaragoza",1987,"Zaragoza_1987","article","Maria S. Zaragoza; Michael McCloskey; Mary Jamis","Misleading postevent information and recall of the original event: Further evidence against the memory impairment hypothesis.","1987","Journal of Experimental Psychology: Learning, Memory, and Cognition","10.1037/0278-7393.13.1.36","en","en","us","students","lab","NA","NA",0,0,0,0,282,228,228,"within",NA,NA,0.58,0.6,0.747,0.747,"proportion",0,"1","t () SE = .07,","neutral","comparing misled and control items in the modified recall group","p.40",NA,NA,NA,NA,NA,NA,"NA","no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985","NA",0,0,0,"text","narrative","no_manipulation","no_manipulation",0,0,0,0,"modified_test","text","NA","1","1","12","In the second study slides are shown twice, multiple exposure to event.","contradictory",NA,"0",-0.0267295034959794,0.00877271323065476
"943","188","188_01","188_01_01",NA,"1058","zaragoza",1987,"Zaragoza_1987","article","Maria S. Zaragoza; Michael McCloskey; Mary Jamis","Misleading postevent information and recall of the original event: Further evidence against the memory impairment hypothesis.","1987","Journal of Experimental Psychology: Learning, Memory, and Cognition","10.1037/0278-7393.13.1.36","en","en","us","students","lab","NA","NA",0,0,0,0,174,48,48,"within",NA,NA,0.75,0.48,0.49,0.49,"proportion",0,"2.66","t(47), SE = .1","neutral","comparing misled and control items in the original recall group","p.39",NA,NA,NA,NA,NA,NA,"NA","no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985","NA",0,0,0,"text","narrative","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","1","1","12","NA","contradictory",NA,"0",0.54661028086352,0.0432228270788838
"944","188","188_01","188_01_02",NA,"1059","zaragoza",1987,"Zaragoza_1987","article","Maria S. Zaragoza; Michael McCloskey; Mary Jamis","Misleading postevent information and recall of the original event: Further evidence against the memory impairment hypothesis.","1987","Journal of Experimental Psychology: Learning, Memory, and Cognition","10.1037/0278-7393.13.1.36","en","en","us","students","lab","NA","NA",0,0,0,0,174,126,126,"within",NA,NA,0.33,0.33,0.56,0.56,"proportion",0,"1","t(), SE = .06","neutral","comparing misled and control items in the modified recall group","p.39",NA,NA,NA,NA,NA,NA,"NA","no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985","NA",0,0,0,"text","narrative","no_manipulation","no_manipulation",0,0,0,0,"modified_test","text","NA","1","1","12","NA","contradictory",NA,"0",0,0.0158730158730159
"945","189","189_01","189_01_01",NA,"1060","zaragoza",1989,"NA","article",NA,"NA","NA","NA","10.1037//0278-7393.15.2.246","en","en","us","students","lab","required","perticipation was needed as partial fulfillment of a course",0,0,0,0,72,72,72,"within",NA,NA,0.77,0.53,0.374828333333333,0.3826,"proportion",0,"4.1","t(71)","neutral","comparing misled and control items in the original recall group","p.248",NA,NA,NA,NA,NA,NA,"NA","no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985","NA",0,0,0,"text","narrative","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","4","4","8","test is foced choise meaning that only 4 critical items are presented and 4 fillers.","contradictory",NA,"1",0.630336121871907,0.0291573737032518
"946","189","189_02","189_02_01",NA,"1061","zaragoza",1989,"NA","article",NA,"NA","NA","NA","10.1037//0278-7393.15.2.246","en","en","us","students","lab","required","perticipation was needed as partial fulfillment of a course",0,0,0,0,192,192,192,"within",NA,NA,0.42,0.4,0.405913888888889,0.656241067460319,"proportion",0,"1.84","t()","neutral","comparing correct source attribution of correct information between misled and non-misled items.","p.250",NA,NA,NA,NA,NA,NA,"NA","no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985","NA",0,0,0,"text","narrative","no_manipulation","no_manipulation",0,0,0,0,"source_monitoring","text","NA","4","4","4","source monetoring on the four test slides","contradictory",NA,"1",0.036583031896142,0.0104184092685192
"947","189","189_03","189_03_01",NA,"1062","zaragoza",1989,"NA","article",NA,"NA","NA","NA","10.1037//0278-7393.15.2.246","en","en","us","students","lab","required","perticipation was needed as partial fulfillment of a course",0,0,0,0,192,192,192,"within",NA,NA,0.39,0.36,0.419465,0.643409162698414,"proportion",0,".26","t()","neutral","comparing correct source attribution of correct information between misled and non-misled items.","p.250",NA,NA,NA,NA,NA,NA,"NA","no_manipulation",0,0,"visual","theft_slides_mccloskey_zaragoza_1985","NA",0,0,0,"text","narrative","no_manipulation","no_manipulation",0,24,0,0,"source_monitoring","text","NA","4","4","4","source monetoring on the four test slides","contradictory",NA,"1",0.0551293958585493,0.0104206240238121
"948","190","190_01","190_01_01",NA,"1063","volz",2018,"Volz_2017","article","Katja Volz; Lisa-Marie Bahr; Markus Heinrichs; Dieter Vaitl; Wolfgang Ambach","The Concealed Information Test is Susceptible to Misleading Information","2017","Journal of Forensic Sciences","10.1111/1556-4029.13718","en","de","de","students","lab","money","16 EUR",0,0,0,0,41,41,41,"within",NA,NA,0.619,0.523,0.238,0.279,"proportion",0,"omit","omit","neutral","comparing misled and control crime relevant items","table 1, p.1423",22.59,NA,3.25,NA,NA,0.512,"NA","no_manipulation",0,0,"audiovisual","theft_video_volz_et_al_2018","NA",1,0,168,"text","narrative","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","2","2","8","the event contains crime relevant information","contradictory",NA,"0",0.366727557902481,0.0496005433032019
"949","190","190_01","190_01_01",NA,"1064","volz",2018,"Volz_2017","article","Katja Volz; Lisa-Marie Bahr; Markus Heinrichs; Dieter Vaitl; Wolfgang Ambach","The Concealed Information Test is Susceptible to Misleading Information","2017","Journal of Forensic Sciences","10.1111/1556-4029.13718","en","de","de","students","lab","money","16 EUR",0,0,0,0,41,41,41,"within",NA,NA,0.551,0.423,0.238,0.258,"proportion",0,"omit","omit","neutral","comparing misled and control crime relevant items","table 1, p.1423",22.59,NA,3.25,NA,NA,0.512,"NA","no_manipulation",0,0,"audiovisual","theft_video_volz_et_al_2018","NA",0,0,168,"text","narrative","no_manipulation","no_manipulation",0,0,0,0,"source_monitoring","text","NA","2","2","8","the event contains crime relevant information","contradictory",NA,"0",0.510857475349976,0.0503718009763473
"950","191","191_01","191_01_01",NA,"1065","winkelspecht",1999,"NA","article",NA,"NA","NA","NA","10.1007/BF03395311","en","en","us","students","lab","course_credit","not all participants revieved credit",0,0,0,0,155,21,17,"between",NA,NA,0.91,0.84,0.09,0.13,"proportion",0,"omit","omit","consistent","comparing  accuracy on critical items for no-innoculation(warning) condition","table 1, p 141",23.3,NA,NA,18,50,0.794,"NA","no_manipulation",0,0,"audiovisual","driving_instructions_winkelspecht_1999","NA",0,0,0,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","10","10","40","NA","contradictory",NA,"0",0.62529871723223,0.111587293948869
"951","191","191_01","191_01_04",NA,"1066","winkelspecht",1999,"NA","article",NA,"NA","NA","NA","10.1007/BF03395311","en","en","us","students","lab","course_credit","not all participants revieved credit",0,0,0,0,155,17,16,"between",NA,NA,0.87,0.76,0.11,0.14,"proportion",0,"omit","omit","consistent","comparing  accuracy on critical items for film-innoculation(warning) condition","table 1, p 141",23.3,NA,NA,18,50,0.794,"NA","no_manipulation",1,0,"audiovisual","driving_instructions_winkelspecht_1999","NA",0,0,0,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","10","10","40","NA","contradictory",NA,"0",0.855663511772836,0.132416863432665
"952","191","191_01","191_01_02",NA,"1067","winkelspecht",1999,"NA","article",NA,"NA","NA","NA","10.1007/BF03395311","en","en","us","students","lab","course_credit","not all participants revieved credit",0,0,0,0,155,24,24,"between",NA,NA,0.92,0.76,0.07,0.15,"proportion",0,"omit","omit","consistent","comparing  accuracy on critical items for video-innoculation(warning) condition","table 1, p 141",23.3,NA,NA,18,50,0.794,"NA","no_manipulation",1,0,"audiovisual","driving_instructions_winkelspecht_1999","NA",0,0,0,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","10","10","40","NA","contradictory",NA,"0",1.34454236675096,0.102164522666544
"953","191","191_01","191_01_03",NA,"1068","winkelspecht",1999,"NA","article",NA,"NA","NA","NA","10.1007/BF03395311","en","en","us","students","lab","course_credit","not all participants revieved credit",0,0,0,0,155,18,18,"between",NA,NA,0.85,0.73,0.11,0.15,"proportion",0,"omit","omit","consistent","comparing  accuracy on critical items for writter-innoculation(warning) condition","table 1, p 141",23.3,NA,NA,18,50,0.794,"NA","no_manipulation",1,0,"audiovisual","driving_instructions_winkelspecht_1999","NA",0,0,0,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","10","10","40","NA","contradictory",NA,"0",0.892043635881347,0.122163081226617
"954","192","192_01","192_01_01",NA,"1069","umanath",2019,"Umanath_2019","article","Sharda Umanath; Fran{\c{c}}ois Ries; Mark J. Huff","Reducing suggestibility to additive versus contradictory misinformation in younger and older adults via divided attention and/or explicit error detection","2019","Applied Cognitive Psychology","10.1002/acp.3522","en","en","us","community","lab","money","25 USD",0,0,0,0,166,41,41,"within",NA,NA,0.53,0.56,0.33,0.26,"proportion",0,"omit","omit","neutral","compating neutral and contradictory PEI full attention older adults","table 3, p.800",74.8,NA,6.07,NA,NA,0.774,"NA","no_manipulation",0,0,"text","the_art_thief_story_modified_marsh_2004","NA",0,0,0,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","12","12","48","full attention with informed detection","contradictory",NA,"0",-0.100036418998767,0.0488415078361347
"955","192","192_01","192_01_03",NA,"1070","umanath",2019,"Umanath_2019","article","Sharda Umanath; Fran{\c{c}}ois Ries; Mark J. Huff","Reducing suggestibility to additive versus contradictory misinformation in younger and older adults via divided attention and/or explicit error detection","2019","Applied Cognitive Psychology","10.1002/acp.3522","en","en","us","students","lab","course_credit","NA",0,0,0,0,166,33,33,"within",NA,NA,0.41,0.49,0.34,0.2,"proportion",0,"omit","omit","neutral","comparing neutral and contradictory PEI in full attention younger andults in the detect condition","table 3, p.800",19.79,NA,1.25,NA,NA,0.401,"NA","no_manipulation",0,0,"text","the_art_thief_story_modified_marsh_2004","NA",0,0,0,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","12","12","48","full attention with detection instruction","contradictory",NA,"0",-0.28343740147601,0.0612146724284506
"956","192","192_01","192_01_04",NA,"1071","umanath",2019,"Umanath_2019","article","Sharda Umanath; Fran{\c{c}}ois Ries; Mark J. Huff","Reducing suggestibility to additive versus contradictory misinformation in younger and older adults via divided attention and/or explicit error detection","2019","Applied Cognitive Psychology","10.1002/acp.3522","en","en","us","students","lab","course_credit","NA",0,0,0,0,166,30,30,"within",NA,NA,0.51,0.42,0.27,0.24,"proportion",0,"omit","omit","neutral","comparing neutral and contradictory PEI in divided attention younger andults in the control condition","table 3, p.800",19.79,NA,1.25,NA,NA,0.401,"NA","no_manipulation",0,0,"text","the_art_thief_story_modified_marsh_2004","NA",0,0,0,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","12","12","48","full attention no detection","contradictory",NA,"0",0.347753075707838,0.0676744350138688
"957","192","192_01","192_01_02",NA,"1072","umanath",2019,"Umanath_2019","article","Sharda Umanath; Fran{\c{c}}ois Ries; Mark J. Huff","Reducing suggestibility to additive versus contradictory misinformation in younger and older adults via divided attention and/or explicit error detection","2019","Applied Cognitive Psychology","10.1002/acp.3522","en","en","us","students","lab","course_credit","NA",0,0,0,0,166,32,32,"within",NA,NA,0.46,0.37,0.3,0.23,"proportion",0,"omit","omit","neutral","comparing neutral and contradictory PEI in full attention younger andults in the control condition","table 3, p.800",19.79,NA,1.25,NA,NA,0.401,"NA","no_manipulation",0,0,"text","the_art_thief_story_modified_marsh_2004","NA",0,0,0,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","12","12","48","full attention no detection","contradictory",NA,"0",0.332606436967459,0.063364273764939
"958","192","192_01","192_01_05",NA,"1073","umanath",2019,"Umanath_2019","article","Sharda Umanath; Fran{\c{c}}ois Ries; Mark J. Huff","Reducing suggestibility to additive versus contradictory misinformation in younger and older adults via divided attention and/or explicit error detection","2019","Applied Cognitive Psychology","10.1002/acp.3522","en","en","us","students","lab","course_credit","NA",0,0,0,0,166,30,30,"within",NA,NA,0.3,0.37,0.28,0.21,"proportion",0,"omit","omit","neutral","comparing neutral and contradictory PEI in divided attention younger andults in the detect condition","table 3, p.800",19.79,NA,1.25,NA,NA,0.401,"NA","no_manipulation",0,0,"text","the_art_thief_story_modified_marsh_2004","NA",0,0,0,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","12","12","48","full attention with detection instruction","contradictory",NA,"0",-0.279166770080123,0.0673161173793081
"959","192","192_01","192_01_04",NA,"1074","umanath",2019,"Umanath_2019","article","Sharda Umanath; Fran{\c{c}}ois Ries; Mark J. Huff","Reducing suggestibility to additive versus contradictory misinformation in younger and older adults via divided attention and/or explicit error detection","2019","Applied Cognitive Psychology","10.1002/acp.3522","en","en","us","students","lab","course_credit","NA",0,0,0,0,166,30,30,"within",NA,NA,0.51,0.32,0.27,0.21,"proportion",0,"omit","omit","neutral","comparing neutral and addative PEI in divided attention younger andults in the control condition","table 3, p.800",19.79,NA,1.25,NA,NA,0.401,"NA","no_manipulation",0,0,"text","the_art_thief_story_modified_marsh_2004","NA",0,0,0,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","12","12","48","full attention no detection","additive",NA,"0",0.775343939005577,0.0716763185312724
"960","192","192_01","192_01_03",NA,"1075","umanath",2019,"Umanath_2019","article","Sharda Umanath; Fran{\c{c}}ois Ries; Mark J. Huff","Reducing suggestibility to additive versus contradictory misinformation in younger and older adults via divided attention and/or explicit error detection","2019","Applied Cognitive Psychology","10.1002/acp.3522","en","en","us","students","lab","course_credit","NA",0,0,0,0,166,33,33,"within",NA,NA,0.41,0.25,0.34,0.21,"proportion",0,"omit","omit","neutral","comparing neutral and addative PEI in full attention younger andults in the detect condition","table 3, p.800",19.79,NA,1.25,NA,NA,0.401,"NA","no_manipulation",0,0,"text","the_art_thief_story_modified_marsh_2004","NA",0,0,0,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","12","12","48","full attention with detection instruction","additive",NA,"0",0.559550762254799,0.0629780079965146
"961","192","192_01","192_01_01",NA,"1076","umanath",2019,"Umanath_2019","article","Sharda Umanath; Fran{\c{c}}ois Ries; Mark J. Huff","Reducing suggestibility to additive versus contradictory misinformation in younger and older adults via divided attention and/or explicit error detection","2019","Applied Cognitive Psychology","10.1002/acp.3522","en","en","us","community","lab","money","25 USD",0,0,0,0,166,41,41,"within",NA,NA,0.53,0.25,0.33,0.22,"proportion",0,"omit","omit","neutral","compating neutral and addative PEI full attention older adults","table 3, p.800",74.8,NA,6.07,NA,NA,0.774,"NA","no_manipulation",0,0,"text","the_art_thief_story_modified_marsh_2004","NA",0,0,0,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text","NA","12","12","48","full attention with informed detection","additive",NA,"0",0.98901506526852,0.0547448219471225
