"","id_record","id_study","id_control","id_effect","authors","publication_year","bibtexkey","category","author","title","year","journal","doi","language_record","language_materials","country","population","modality","incentives","incentive_notes","preregistered","open_data","open_data_claimed","open_materials","n_total","n_control","n_mi","within_between","accuracy_control_prop","accuracy_mi_prop","accuracy_control_mean","accuracy_mi_mean","accuracy_control_sd","accuracy_mi_sd","accuracy_type","accuracy_reverse","test_statistic","statistic_type","control_type","notes_comparison","notes_source","age_mean","age_median","age_sd","age_min","age_max","gender_female_prop","neuro_condition","preevent_valence","preevent_warning","preevent_alcohol","event_medium","event_materials","event_valence","postevent_recall","postevent_warning","postevent_retention_interval","exposure_medium","exposure_method","exposure_credibility","exposure_valence","postexposure_recall","postexposure_retention_interval","postexposure_warning","postexposure_correction","test_type","test_medium","item_centrality","items_control","items_misled","items_total","notes_moderators","notes_general","total_accuracy_control_mean","total_accuracy_mi_mean","total_accuracy_control_sd","total_accuracy_mi_sd","total_accuracy_control_prop","total_accuracy_mi_prop","id"
"720","151","151_01","151_01_06","0720","gobbo",2002,"Gobbo_2002","article","Camilla Gobbo; Carolina Mega; Margaret-Ellen Pipe","Does the Nature of the Experience Influence Suggestibility? A Study of Children{\textquotesingle}s Event Memory",2002,"Journal of Experimental Child Psychology","10.1006/jecp.2002.2662","en","it","it","community","field",NA,NA,0,0,0,0,60,10,10,"within",NA,NA,2,1.8,0,0.42,"count",0,"omit","omit","consistent","comparing imidiate recall of leading and misled leading questions on five-year-olds in the participation condition.","table 2,p. 513",5.33,NA,NA,5.083,5.75,NA,NA,"no_manipulation",0,0,"live","play_session_gobbo_et_al_2002",NA,1,0,0,"live","interview","no_manipulation","no_manipulation",1,0,0,0,"cued_recall","live",NA,2,2,NA,NA,"children are interviewed about making salt dough and building items of the salt dough. How many poat event recalls is therefore hard o to estimate but we have one recall prior to the imidiate first recall test. And in the week following they have an interview again and then another recall, making the total number of recalls prior to the final recall 3.",1,0.9,0,0.21,NA,NA,752
"721","151","151_01","151_01_04","0721","gobbo",2002,"Gobbo_2002","article","Camilla Gobbo; Carolina Mega; Margaret-Ellen Pipe","Does the Nature of the Experience Influence Suggestibility? A Study of Children{\textquotesingle}s Event Memory",2002,"Journal of Experimental Child Psychology","10.1006/jecp.2002.2662","en","it","it","community","field",NA,NA,0,0,0,0,60,10,10,"within",NA,NA,1.7,1,0.48,0.82,"count",0,"omit","omit","consistent","comparing  recall of leading and misled leading questions on five-year-olds in the narration condition after one week.","table 2,p. 514",5.33,NA,NA,5.083,5.75,NA,NA,"no_manipulation",0,0,"live","play_session_gobbo_et_al_2002",NA,3,0,0,"live","interview","no_manipulation","no_manipulation",1,168,0,0,"cued_recall","live",NA,2,2,NA,NA,"children are interviewed about making salt dough and building items of the salt dough. How many poat event recalls is therefore hard o to estimate but we have one recall prior to the imidiate first recall test. And in the week following they have an interview again and then another recall, making the total number of recalls prior to the final recall 3.",0.85,0.5,0.24,0.41,NA,NA,753
"722","151","151_01","151_01_05","0722","gobbo",2002,"Gobbo_2002","article","Camilla Gobbo; Carolina Mega; Margaret-Ellen Pipe","Does the Nature of the Experience Influence Suggestibility? A Study of Children{\textquotesingle}s Event Memory",2002,"Journal of Experimental Child Psychology","10.1006/jecp.2002.2662","en","it","it","community","field",NA,NA,0,0,0,0,60,10,10,"within",NA,NA,1.7,1.4,0.48,0.7,"count",0,"omit","omit","consistent","comparing  recall of leading and misled leading questions on five-year-olds in the observation condition after one week.","table 2,p. 515",5.33,NA,NA,5.083,5.75,NA,NA,"no_manipulation",0,0,"live","play_session_gobbo_et_al_2002",NA,3,0,0,"live","interview","no_manipulation","no_manipulation",1,168,0,0,"cued_recall","live",NA,2,2,NA,NA,"children are interviewed about making salt dough and building items of the salt dough. How many poat event recalls is therefore hard o to estimate but we have one recall prior to the imidiate first recall test. And in the week following they have an interview again and then another recall, making the total number of recalls prior to the final recall 3.",0.85,0.7,0.24,0.35,NA,NA,754
"723","151","151_01","151_01_06","0723","gobbo",2002,"Gobbo_2002","article","Camilla Gobbo; Carolina Mega; Margaret-Ellen Pipe","Does the Nature of the Experience Influence Suggestibility? A Study of Children{\textquotesingle}s Event Memory",2002,"Journal of Experimental Child Psychology","10.1006/jecp.2002.2662","en","it","it","community","field",NA,NA,0,0,0,0,60,10,10,"within",NA,NA,2,1.8,0.32,0.42,"count",0,"omit","omit","consistent","comparing  recall of leading and misled leading questions on five-year-olds in the participation condition after one week.","table 2,p. 515",5.33,NA,NA,5.083,5.75,NA,NA,"no_manipulation",0,0,"live","play_session_gobbo_et_al_2002",NA,3,0,0,"live","interview","no_manipulation","no_manipulation",1,168,0,0,"cued_recall","live",NA,2,2,NA,NA,"children are interviewed about making salt dough and building items of the salt dough. How many poat event recalls is therefore hard o to estimate but we have one recall prior to the imidiate first recall test. And in the week following they have an interview again and then another recall, making the total number of recalls prior to the final recall 3. In the paper a standard deviation is reported for a mean perfect recall, this was changes to 0 in the total accuracy given that it is the only plausible value.",1,0.9,0,0.21,NA,NA,755
"724","151","151_02","151_02_01","0724","gobbo",2002,"Gobbo_2002","article","Camilla Gobbo; Carolina Mega; Margaret-Ellen Pipe","Does the Nature of the Experience Influence Suggestibility? A Study of Children{\textquotesingle}s Event Memory",2002,"Journal of Experimental Child Psychology","10.1006/jecp.2002.2662","en","it","it","community","field",NA,NA,0,0,0,0,118,39.333,39.334,"between",NA,NA,0.71,0.68,0.157,0.125,"proportion",0,"omit","omit","no_misinformation","comparing accuracy on rehersed itemes between immidiate misinformation and control(no PEI) conditions","figure 2, p.519",4.8,NA,NA,3.7,5.3,0.534,NA,"no_manipulation",0,0,"live","play_session_gobbo_et_al_2002",NA,1,0,0,"live","interview","no_manipulation","no_manipulation",0,0,0,0,"cued_recall","live",NA,6,6,12,"group sizes and demographics are infered from the total sample.","children interviewed about a pirate playsession with various delays.",0.71,0.68,0.157,0.125,NA,NA,756
"725","151","151_02","151_02_01","0725","gobbo",2002,"Gobbo_2002","article","Camilla Gobbo; Carolina Mega; Margaret-Ellen Pipe","Does the Nature of the Experience Influence Suggestibility? A Study of Children{\textquotesingle}s Event Memory",2002,"Journal of Experimental Child Psychology","10.1006/jecp.2002.2662","en","it","it","community","field",NA,NA,0,0,0,0,118,39.333,39.334,"between",NA,NA,0.64,0.39,0.188,0.188,"proportion",0,"omit","omit","no_misinformation","comparing accuracy on new itemes between immidiate misinformation and control(no PEI) conditions","figure 2, p.520",4.8,NA,NA,3.7,5.3,0.534,NA,"no_manipulation",0,0,"live","play_session_gobbo_et_al_2002",NA,1,0,0,"live","interview","no_manipulation","no_manipulation",0,0,0,0,"cued_recall","live",NA,6,6,12,"group sizes and demographics are infered from the total sample.","children interviewed about a pirate playsession with various delays.",0.64,0.39,0.188,0.188,NA,NA,757
"726","151","151_02","151_02_01","0726","gobbo",2002,"Gobbo_2002","article","Camilla Gobbo; Carolina Mega; Margaret-Ellen Pipe","Does the Nature of the Experience Influence Suggestibility? A Study of Children{\textquotesingle}s Event Memory",2002,"Journal of Experimental Child Psychology","10.1006/jecp.2002.2662","en","it","it","community","field",NA,NA,0,0,0,0,118,39.333,39.334,"between",NA,NA,0.71,0.58,0.157,0.188,"proportion",0,"omit","omit","no_misinformation","comparing accuracy on rehersed itemes between delayed misinformation and control(no PEI) conditions","figure 2, p.521",4.8,NA,NA,3.7,5.3,0.534,NA,"no_manipulation",0,0,"live","play_session_gobbo_et_al_2002",NA,1,0,168,"live","interview","no_manipulation","no_manipulation",0,0,0,0,"cued_recall","live",NA,6,6,12,"group sizes and demographics are infered from the total sample.","children interviewed about a pirate playsession with various delays.",0.71,0.58,0.157,0.188,NA,NA,758
"727","151","151_02","151_02_01","0727","gobbo",2002,"Gobbo_2002","article","Camilla Gobbo; Carolina Mega; Margaret-Ellen Pipe","Does the Nature of the Experience Influence Suggestibility? A Study of Children{\textquotesingle}s Event Memory",2002,"Journal of Experimental Child Psychology","10.1006/jecp.2002.2662","en","it","it","community","field",NA,NA,0,0,0,0,118,39.333,39.334,"between",NA,NA,0.64,0.54,0.188,0.188,"proportion",0,"omit","omit","no_misinformation","comparing accuracy on new itemes between delayed misinformation and control(no PEI) conditions","figure 2, p.522",4.8,NA,NA,3.7,5.3,0.534,NA,"no_manipulation",0,0,"live","play_session_gobbo_et_al_2002",NA,1,0,168,"live","interview","no_manipulation","no_manipulation",0,0,0,0,"cued_recall","live",NA,6,6,12,"group sizes and demographics are infered from the total sample.","children interviewed about a pirate playsession with various delays.",0.64,0.54,0.188,0.188,NA,NA,759
"728","152","152_02","152_02_01","0728","braun",2021,"Braun_2020","article","Blair E. Braun; Maria S. Zaragoza; Quin M. Chrobak; Jaruda Ithisuphalap","Correcting eyewitness suggestibility: does explanatory role predict resistance to correction?",2020,"Memory","10.1080/09658211.2020.1854788","en","en","us","students","lab",NA,NA,0,1,1,1,274,69,36,"between",0,0.25,NA,NA,NA,NA,"proportion",1,"omit","omit","no_misinformation","comparing free recall between misled and non-misled participants who recieved explanatory misinformation on the TP prank without correction","calculated from the open data set. values for misled participants can be viewed in figure 5, p.71",NA,NA,NA,NA,NA,0.69,NA,"no_manipulation",0,0,"audiovisual","looking_for_miracles",NA,0,0,0,"text","narrative","no_manipulation","no_manipulation",1,168,0,0,"free_recall","text",NA,1,1,1,"There are differences between how explanatory the misinformation is. A explanatory piece of information gives PEI and an implication of what it causes. A non-explanatory piece of PEI does not do this.","A study examining free recall of two items, a spider item and a prank item. It employs warrnings and different types of misinformation. I is a 2X2X2 design with between subjects comparisons of misinformation. Values was manually extracted from the data, interestingly, we have two additional observations compared to what is reported in the article.",NA,NA,NA,NA,1,0.75,760
"729","152","152_02","152_02_02","0729","braun",2021,"Braun_2020","article","Blair E. Braun; Maria S. Zaragoza; Quin M. Chrobak; Jaruda Ithisuphalap","Correcting eyewitness suggestibility: does explanatory role predict resistance to correction?",2020,"Memory","10.1080/09658211.2020.1854788","en","en","us","students","lab",NA,NA,0,1,1,1,274,71,33,"between",0.014,0.03,NA,NA,NA,NA,"proportion",1,"omit","omit","no_misinformation","comparing free recall between misled and non-misled participants who recieved explanatory misinformation on the TP prank with correction","calculated from the open data set. values for misled participants can be viewed in figure 5, p.72",NA,NA,NA,NA,NA,0.69,NA,"no_manipulation",0,0,"audiovisual","looking_for_miracles",NA,0,0,0,"text","narrative","no_manipulation","no_manipulation",1,168,0,1,"free_recall","text",NA,1,1,1,"There are differences between how explanatory the misinformation is. A explanatory piece of information gives PEI and an implication of what it causes. A non-explanatory piece of PEI does not do this.","A study examining free recall of two items, a spider item and a prank item. It employs warrnings and different types of misinformation. I is a 2X2X2 design with between subjects comparisons of misinformation. Values was manually extracted from the data, interestingly, we have two additional observations compared to what is reported in the article.",NA,NA,NA,NA,0.986,0.97,761
"730","152","152_02","152_02_01","0730","braun",2021,"Braun_2020","article","Blair E. Braun; Maria S. Zaragoza; Quin M. Chrobak; Jaruda Ithisuphalap","Correcting eyewitness suggestibility: does explanatory role predict resistance to correction?",2020,"Memory","10.1080/09658211.2020.1854788","en","en","us","students","lab",NA,NA,0,1,1,1,274,69,37,"between",0,0.027,NA,NA,NA,NA,"proportion",1,"omit","omit","no_misinformation","comparing free recall between misled and non-misled participants who recieved non-explanatory misinformation on the TP prank without correction","calculated from the open data set. values for misled participants can be viewed in figure 5, p.73",NA,NA,NA,NA,NA,0.69,NA,"no_manipulation",0,0,"audiovisual","looking_for_miracles",NA,0,0,0,"text","narrative","no_manipulation","no_manipulation",1,168,0,0,"free_recall","text",NA,1,1,1,"There are differences between how explanatory the misinformation is. A explanatory piece of information gives PEI and an implication of what it causes. A non-explanatory piece of PEI does not do this.","A study examining free recall of two items, a spider item and a prank item. It employs warrnings and different types of misinformation. I is a 2X2X2 design with between subjects comparisons of misinformation. Values was manually extracted from the data, interestingly, we have two additional observations compared to what is reported in the article.",NA,NA,NA,NA,1,0.973,762
"731","152","152_02","152_02_02","0731","braun",2021,"Braun_2020","article","Blair E. Braun; Maria S. Zaragoza; Quin M. Chrobak; Jaruda Ithisuphalap","Correcting eyewitness suggestibility: does explanatory role predict resistance to correction?",2020,"Memory","10.1080/09658211.2020.1854788","en","en","us","students","lab",NA,NA,0,1,1,1,274,71,44,"between",0.014,0,NA,NA,NA,NA,"proportion",1,"omit","omit","no_misinformation","comparing free recall between misled and non-misled participants who recieved non-explanatory misinformation on the TP prank with correction","calculated from the open data set. values for misled participants can be viewed in figure 5, p.74",NA,NA,NA,NA,NA,0.69,NA,"no_manipulation",0,0,"audiovisual","looking_for_miracles",NA,0,0,0,"text","narrative","no_manipulation","no_manipulation",1,168,0,1,"free_recall","text",NA,1,1,1,"There are differences between how explanatory the misinformation is. A explanatory piece of information gives PEI and an implication of what it causes. A non-explanatory piece of PEI does not do this.","A study examining free recall of two items, a spider item and a prank item. It employs warrnings and different types of misinformation. I is a 2X2X2 design with between subjects comparisons of misinformation. Values was manually extracted from the data, interestingly, we have two additional observations compared to what is reported in the article.",NA,NA,NA,NA,0.986,1,763
"732","152","152_02","152_02_01","0732","braun",2021,"Braun_2020","article","Blair E. Braun; Maria S. Zaragoza; Quin M. Chrobak; Jaruda Ithisuphalap","Correcting eyewitness suggestibility: does explanatory role predict resistance to correction?",2020,"Memory","10.1080/09658211.2020.1854788","en","en","us","students","lab",NA,NA,0,1,1,1,274,71,37,"between",0.014,0.378,NA,NA,NA,NA,"proportion",1,"omit","omit","no_misinformation","comparing free recall between misled and non-misled participants who recieved explanatory misinformation on the spider question without correction","calculated from the open data set. values for misled participants can be viewed in figure 5, p.75",NA,NA,NA,NA,NA,0.69,NA,"no_manipulation",0,0,"audiovisual","looking_for_miracles",NA,0,0,0,"text","narrative","no_manipulation","no_manipulation",1,168,0,0,"free_recall","text",NA,1,1,1,"There are differences between how explanatory the misinformation is. A explanatory piece of information gives PEI and an implication of what it causes. A non-explanatory piece of PEI does not do this.","A study examining free recall of two items, a spider item and a prank item. It employs warrnings and different types of misinformation. I is a 2X2X2 design with between subjects comparisons of misinformation. Values was manually extracted from the data, interestingly, we have two additional observations compared to what is reported in the article.",NA,NA,NA,NA,0.986,0.622,764
"733","152","152_02","152_02_02","0733","braun",2021,"Braun_2020","article","Blair E. Braun; Maria S. Zaragoza; Quin M. Chrobak; Jaruda Ithisuphalap","Correcting eyewitness suggestibility: does explanatory role predict resistance to correction?",2020,"Memory","10.1080/09658211.2020.1854788","en","en","us","students","lab",NA,NA,0,1,1,1,274,69,44,"between",0.043,0.045,NA,NA,NA,NA,"proportion",1,"omit","omit","no_misinformation","comparing free recall between misled and non-misled participants who recieved explanatory misinformation on the spider question with correction","calculated from the open data set. values for misled participants can be viewed in figure 5, p.76",NA,NA,NA,NA,NA,0.69,NA,"no_manipulation",0,0,"audiovisual","looking_for_miracles",NA,0,0,0,"text","narrative","no_manipulation","no_manipulation",1,168,0,1,"free_recall","text",NA,1,1,1,"There are differences between how explanatory the misinformation is. A explanatory piece of information gives PEI and an implication of what it causes. A non-explanatory piece of PEI does not do this.","A study examining free recall of two items, a spider item and a prank item. It employs warrnings and different types of misinformation. I is a 2X2X2 design with between subjects comparisons of misinformation. Values was manually extracted from the data, interestingly, we have two additional observations compared to what is reported in the article.",NA,NA,NA,NA,0.957,0.955,765
"734","152","152_02","152_02_01","0734","braun",2021,"Braun_2020","article","Blair E. Braun; Maria S. Zaragoza; Quin M. Chrobak; Jaruda Ithisuphalap","Correcting eyewitness suggestibility: does explanatory role predict resistance to correction?",2020,"Memory","10.1080/09658211.2020.1854788","en","en","us","students","lab",NA,NA,0,1,1,1,274,71,36,"between",0.014,0.167,NA,NA,NA,NA,"proportion",1,"omit","omit","no_misinformation","comparing free recall between misled and non-misled participants who recieved non-explanatory misinformation on the spider without correction","calculated from the open data set. values for misled participants can be viewed in figure 5, p.77",NA,NA,NA,NA,NA,0.69,NA,"no_manipulation",0,0,"audiovisual","looking_for_miracles",NA,0,0,0,"text","narrative","no_manipulation","no_manipulation",1,168,0,0,"free_recall","text",NA,1,1,1,"There are differences between how explanatory the misinformation is. A explanatory piece of information gives PEI and an implication of what it causes. A non-explanatory piece of PEI does not do this.","A study examining free recall of two items, a spider item and a prank item. It employs warrnings and different types of misinformation. I is a 2X2X2 design with between subjects comparisons of misinformation. Values was manually extracted from the data, interestingly, we have two additional observations compared to what is reported in the article.",NA,NA,NA,NA,0.986,0.833,766
"735","152","152_02","152_02_02","0735","braun",2021,"Braun_2020","article","Blair E. Braun; Maria S. Zaragoza; Quin M. Chrobak; Jaruda Ithisuphalap","Correcting eyewitness suggestibility: does explanatory role predict resistance to correction?",2020,"Memory","10.1080/09658211.2020.1854788","en","en","us","students","lab",NA,NA,0,1,1,1,274,69,33,"between",0.043,0,NA,NA,NA,NA,"proportion",1,"omit","omit","no_misinformation","comparing free recall between misled and non-misled participants who recieved non-explanatory misinformation on the spider with correction","calculated from the open data set. values for misled participants can be viewed in figure 5, p.78",NA,NA,NA,NA,NA,0.69,NA,"no_manipulation",0,0,"audiovisual","looking_for_miracles",NA,0,0,0,"text","narrative","no_manipulation","no_manipulation",1,168,0,1,"free_recall","text",NA,1,1,1,"There are differences between how explanatory the misinformation is. A explanatory piece of information gives PEI and an implication of what it causes. A non-explanatory piece of PEI does not do this.","A study examining free recall of two items, a spider item and a prank item. It employs warrnings and different types of misinformation. I is a 2X2X2 design with between subjects comparisons of misinformation. Values was manually extracted from the data, interestingly, we have two additional observations compared to what is reported in the article.",NA,NA,NA,NA,0.957,1,767
"736","153","153_01","153_01_01","0736","zajac",2003,NA,NA,"",NA,NA,NA,"10.1037/1076-898X.9.3.187","en","en","nz","community","field",NA,NA,0,0,0,0,46,16,30,"between",NA,NA,3.6,2.75,0.908,0.959,"count",0,"omit","omit","no_misinformation","comparing direct examination accuracy between misled and non-misled children.","figure 3, p.198 extracted using a ruler.",6.3,NA,0.91,NA,NA,0.543,NA,"no_manipulation",0,0,"live","police_station_visit_zajac_2003",NA,0,0,1008,"live","interview","no_manipulation","no_manipulation",0,0,0,0,"recognition","live",NA,4,4,4,"the misinformed children are interviewed two times 2 and 4 times after the event.","A field study about if cross-examination is suitable for children. We only axtract the accuracy scores from the event recall prior to the cross-examination.",0.9,0.6875,0.227,0.23975,NA,NA,768
"737","154","154_01","154_01_01","0737","zajac",2009,"Zajac_2009","article","Rachel Zajac; Nicola Henderson","Don{\textquotesingle}t it make my brown eyes blue: Co-witness misinformation about a target{\textquotesingle}s appearance can impair target-absent line-up performance",2009,"Memory","10.1080/09658210802623950","en","en","nz","students","lab",NA,NA,0,0,0,0,78,38,40,"between",0.079,0.667,NA,NA,NA,NA,"proportion",1,"omit","omit","no_misinformation","comparing report/recall of blue eyes on a perpertrraitor","p.269",21.4,NA,5.3,NA,NA,0.667,NA,"no_manipulation",0,0,"visual","theft_video_zajac_2009",NA,0,0,0,"live","cowittness","no_manipulation","no_manipulation",0,0,0,0,"cued_recall","live",NA,1,1,7,NA,"This study examines eyewitness identification over three experiments. The extracted values are on proportion of eye colour reports and mean control/misled questions.",NA,NA,NA,NA,0.921,0.333,769
"738","154","154_01","154_01_02","0738","zajac",2009,"Zajac_2009","article","Rachel Zajac; Nicola Henderson","Don{\textquotesingle}t it make my brown eyes blue: Co-witness misinformation about a target{\textquotesingle}s appearance can impair target-absent line-up performance",2009,"Memory","10.1080/09658210802623950","en","en","nz","students","lab",NA,NA,0,0,0,0,78,46,46,"within",NA,NA,0.83,0.5,0.69,0.61,"count",0,"omit","omit","no_misinformation","comparing recall accuracy on misled and control items.","p.274",NA,NA,NA,NA,NA,0.565,NA,"no_manipulation",0,0,"visual","theft_video_zajac_2009",NA,0,0,0,"live","cowittness","no_manipulation","no_manipulation",0,0,0,0,"cued_recall","live",NA,2,2,4,NA,"This study examines eyewitness identification over three experiments. The extracted values are on proportion of eye colour reports and mean control/misled questions.",0.415,0.25,0.345,0.305,NA,NA,770
"739","155","155_01","155_01_01","0739","west",2013,"West_2013","article","R. L. West; K. R. Stone","Age Differences in Eyewitness Memory for a Realistic Event",2013,"The Journals of Gerontology Series B: Psychological Sciences and Social Sciences","10.1093/geronb/gbt014","en","en","us","community","lab",NA,NA,0,0,0,0,176,19,19,"between",NA,NA,6.32,4.53,2.16,1.39,"count",0,"omit","omit","no_misinformation","comparing misled and control conditions on older adults in the intentional encoding condition","table 1, p.342",72.3,NA,5.17,NA,NA,NA,NA,"no_manipulation",0,0,"live","scripted_intrusion_west_2013",NA,0,0,0,"text","initial_test","no_manipulation","no_manipulation",0,0,0,0,"cued_recall","text",NA,11,11,11,"the event material is an intrusion by another researcher.","This is a between subjects design comparing older and younger adults.",0.574545455,0.411818182,0.196363636,0.126363636,NA,NA,771
"740","155","155_01","155_01_02","0740","west",2013,"West_2013","article","R. L. West; K. R. Stone","Age Differences in Eyewitness Memory for a Realistic Event",2013,"The Journals of Gerontology Series B: Psychological Sciences and Social Sciences","10.1093/geronb/gbt014","en","en","us","community","lab",NA,NA,0,0,0,0,176,19,19,"between",NA,NA,4.15,3.53,1.69,1.62,"count",0,"omit","omit","no_misinformation","comparing misled and control conditions on older adults in the incidentall encoding condition","table 1, p.343",72.3,NA,5.17,NA,NA,NA,NA,"no_manipulation",0,0,"live","scripted_intrusion_west_2013",NA,0,0,0,"text","initial_test","no_manipulation","no_manipulation",0,0,0,0,"cued_recall","text",NA,11,11,11,"the event material is an intrusion by another researcher.","This is a between subjects design comparing older and younger adults.",0.377272727,0.320909091,0.153636364,0.147272727,NA,NA,772
"741","155","155_01","155_01_03","0741","west",2013,"West_2013","article","R. L. West; K. R. Stone","Age Differences in Eyewitness Memory for a Realistic Event",2013,"The Journals of Gerontology Series B: Psychological Sciences and Social Sciences","10.1093/geronb/gbt014","en","en","us","students","lab",NA,NA,0,0,0,0,176,24,24,"between",NA,NA,7.29,6.55,1.38,1.32,"count",0,"omit","omit","no_misinformation","comparing misled and control items on younger adults in the intentional encoding condition","table 1, p.344",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"live","scripted_intrusion_west_2013",NA,0,0,0,"text","initial_test","no_manipulation","no_manipulation",0,0,0,0,"cued_recall","text",NA,11,11,11,"the event material is an intrusion by another researcher.","This is a between subjects design comparing older and younger adults.",0.662727273,0.595454545,0.125454545,0.12,NA,NA,773
"742","155","155_01","155_01_04","0742","west",2013,"West_2013","article","R. L. West; K. R. Stone","Age Differences in Eyewitness Memory for a Realistic Event",2013,"The Journals of Gerontology Series B: Psychological Sciences and Social Sciences","10.1093/geronb/gbt014","en","en","us","students","lab",NA,NA,0,0,0,0,176,24,24,"between",NA,NA,5.62,5.32,1.7,1.38,"count",0,"omit","omit","no_misinformation","comparing misled and control conditions on younger adults in the incidentall encoding condition","table 1, p.345",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"live","scripted_intrusion_west_2013",NA,0,0,0,"text","initial_test","no_manipulation","no_manipulation",0,0,0,0,"cued_recall","text",NA,11,11,11,"the event material is an intrusion by another researcher.","This is a between subjects design comparing older and younger adults.",0.510909091,0.483636364,0.154545455,0.125454545,NA,NA,774
"743","155","155_01","155_01_01","0743","west",2013,"West_2013","article","R. L. West; K. R. Stone","Age Differences in Eyewitness Memory for a Realistic Event",2013,"The Journals of Gerontology Series B: Psychological Sciences and Social Sciences","10.1093/geronb/gbt014","en","en","us","community","lab",NA,NA,0,0,0,0,176,19,19,"between",NA,NA,7.26,6.84,3.48,3.75,"count",0,"omit","omit","no_misinformation","comparing free recall in misled and control conditions on older adults in the intentional encoding condition","table 2, p.343",72.3,NA,5.17,NA,NA,NA,NA,"no_manipulation",0,0,"live","scripted_intrusion_west_2013",NA,0,0,0,"text","initial_test","no_manipulation","no_manipulation",1,0,0,0,"free_recall","text",NA,NA,NA,39,"the free recall has a max score of 39.",NA,0.186153846,0.175384615,0.089230769,0.096153846,NA,NA,775
"744","155","155_01","155_01_02","0744","west",2013,"West_2013","article","R. L. West; K. R. Stone","Age Differences in Eyewitness Memory for a Realistic Event",2013,"The Journals of Gerontology Series B: Psychological Sciences and Social Sciences","10.1093/geronb/gbt014","en","en","us","community","lab",NA,NA,0,0,0,0,176,19,19,"between",NA,NA,3.55,4.89,2.7,3.35,"count",0,"omit","omit","no_misinformation","comparing free recall in misled and control conditions on older adults in the incidentall encoding condition","table 2, p.344",72.3,NA,5.17,NA,NA,NA,NA,"no_manipulation",0,0,"live","scripted_intrusion_west_2013",NA,0,0,0,"text","initial_test","no_manipulation","no_manipulation",1,0,0,0,"free_recall","text",NA,NA,NA,39,"the free recall has a max score of 39.",NA,0.091025641,0.125384615,0.069230769,0.085897436,NA,NA,776
"745","155","155_01","155_01_03","0745","west",2013,"West_2013","article","R. L. West; K. R. Stone","Age Differences in Eyewitness Memory for a Realistic Event",2013,"The Journals of Gerontology Series B: Psychological Sciences and Social Sciences","10.1093/geronb/gbt014","en","en","us","students","lab",NA,NA,0,0,0,0,176,24,24,"between",NA,NA,9.32,9.65,3.31,3.01,"count",0,"omit","omit","no_misinformation","comparing free recall in misled and control items on younger adults in the intentional encoding condition","table 2, p.345",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"live","scripted_intrusion_west_2013",NA,0,0,0,"text","initial_test","no_manipulation","no_manipulation",1,0,0,0,"free_recall","text",NA,NA,NA,39,"the free recall has a max score of 39.",NA,0.238974359,0.247435897,0.084871795,0.077179487,NA,NA,777
"746","155","155_01","155_01_04","0746","west",2013,"West_2013","article","R. L. West; K. R. Stone","Age Differences in Eyewitness Memory for a Realistic Event",2013,"The Journals of Gerontology Series B: Psychological Sciences and Social Sciences","10.1093/geronb/gbt014","en","en","us","students","lab",NA,NA,0,0,0,0,176,24,24,"between",NA,NA,6.69,8.32,3.06,3.49,"count",0,"omit","omit","no_misinformation","comparing free recall in misled and control conditions on younger adults in the incidentall encoding condition","table 2, p.346",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"live","scripted_intrusion_west_2013",NA,0,0,0,"text","initial_test","no_manipulation","no_manipulation",1,0,0,0,"free_recall","text",NA,NA,NA,39,"the free recall has a max score of 39.",NA,0.171538462,0.213333333,0.078461538,0.089487179,NA,NA,778
"747","156","156_01","156_01_01","0747","weinberg",1983,NA,NA,"",NA,NA,NA,"10.3758/BF03197667","en","en","us","students","lab",NA,NA,0,0,0,0,331,82,83,"between",0.926,0.626,NA,NA,NA,NA,"proportion",0,"omit","omit","no_misinformation","comparing misled and control groups on the stop-yield recognitoin test","table 1, p.103",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","car_accident_loftus_1975",NA,0,0,0,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text",NA,1,1,1,NA,"This experiment tries to see is ME is due to demand, that is, what is expected to answere based on the question.",NA,NA,NA,NA,0.926,0.626,779
"748","156","156_01","156_01_02","0748","weinberg",1983,NA,NA,"",NA,NA,NA,"10.3758/BF03197667","en","en","us","students","lab",NA,NA,0,0,0,0,331,80,86,"between",0.775,0.604,NA,NA,NA,NA,"proportion",0,"omit","omit","no_misinformation","comparing misled and control groups on the yield-yield recognitoin test","table 1, p.104",NA,NA,NA,NA,NA,NA,NA,"no_manipulation",0,0,"visual","car_accident_loftus_1975",NA,0,0,0,"text","questionnaire","no_manipulation","no_manipulation",0,0,0,0,"recognition","text",NA,1,1,1,NA,"This experiment tries to see is ME is due to demand, that is, what is expected to answere based on the question.",NA,NA,NA,NA,0.775,0.604,780
